doi,title,year,published_online,volume,issue,page,type,n_authors,first_author,last_author,url,abstract_available,access_status
10.1002/alz70857_102451,Cognitive reserve and neural oscillations in face perception and memory processing in patients with MCI and AD,2025,2025-12-25,21,S3,,journal-article,5,Yingxin Mi,Yi Tang,https://doi.org/10.1002/alz70857_102451,yes,open/full
10.1002/alz70858_104165,Large Language Model for Predicting Altered Mental Status in Dementia Patients Using Electronic Health Records,2025,2025-12-26,21,S4,,journal-article,4,Jiageng Wu,Jie Yang,https://doi.org/10.1002/alz70858_104165,yes,open/full
10.1002/alz70858_106775,How well do patients pursuing anti‐amyloid antibody therapies for Alzheimer's disease adhere to guidelines for promoting brain health?,2025,2025-12-25,21,S4,,journal-article,5,Kayla Riera,Kirk R Daffner,https://doi.org/10.1002/alz70858_106775,yes,open/full
10.1002/alz70857_098325,Cognitive Performance in People at High Risk of Parkinson's Disease,2025,2025-12-24,21,S3,,journal-article,4,Md Shafiqur Rahman,Patrick F Chinnery,https://doi.org/10.1002/alz70857_098325,yes,open/full
10.1002/alz70858_106983,Discrepancies in Dementia Severity Perceptions: Exploring the Agreement Between Care Partners and Clinical Assessments,2025,2025-12-26,21,S4,,journal-article,7,Paige DiStefano,Ashwini Namasivayam‐MacDonald,https://doi.org/10.1002/alz70858_106983,yes,open/full
10.1002/alz70858_105516,Implementing a Training Program for Cognitive and Neuropsychological Assessments in a Latin America country,2025,2025-12-26,21,S4,,journal-article,5,Graciet Verastegui,Giuseppe Tosto,https://doi.org/10.1002/alz70858_105516,yes,open/full
10.1002/alz70859_103969,Genistein as a Therapeutic Agent in the Prodromal Phase of Alzheimer's Disease: Systematic Review,2025,2025-12-26,21,S5,,journal-article,4,Kevin Gustavo dos Santos Silva,Carlos Rocha Oliveira,https://doi.org/10.1002/alz70859_103969,yes,open/full
10.1002/alz70858_104426,Differences in swallowing and general caregiver burden between child and spouse caregivers of people living with dementia,2025,2025-12-26,21,S4,,journal-article,7,Anittha Mappanasingam,Ashwini Namasivayam‐MacDonald,https://doi.org/10.1002/alz70858_104426,yes,open/full
10.1002/alz70859_106785,Reanalysis of the A4 Study to Formally Evaluate Amyloid Removal as a Surrogate for Cognitive Decline,2025,2025-12-26,21,S5,,journal-article,5,Sarah F Ackley,Sachin J Shah,https://doi.org/10.1002/alz70859_106785,yes,open/full
10.1002/alz70858_107739,“Revivendo Memórias” a passion Reminiscence Therapy intervention for People with Cognitive impairment that live in Nursing Homes in Brazil: characteristics of participants of a pilot study,2025,2025-12-25,21,S4,,journal-article,7,Michele Gomes Ferreira,Leonel Tadao Takada,https://doi.org/10.1002/alz70858_107739,yes,open/full
10.1002/alz70859_097825,Effects of oral Ketone Ester on brain metabolism and cognition: a randomized controlled trial,2025,2025-12-25,21,S5,,journal-article,5,Apostolos Manolopoulos,Dimitrios Kapogiannis,https://doi.org/10.1002/alz70859_097825,yes,open/full
10.1002/alz70857_102709,The neural correlates of sustained attention in Dementia with Lewy Bodies patients: a task‐based fMRI study,2025,2025-12-25,21,S3,,journal-article,10,Micaela Mitolo,Caterina Tonon,https://doi.org/10.1002/alz70857_102709,yes,open/full
10.1002/alz70859_096958,"Impact of
                    <i>Ocimum gratissimum</i>
                    ‐Supplemented Diet on Scopolamine‐Induced Cholinergic Disruption, Neuroinflammation, and Alzheimer's Disease‐like Memory Impairment in Swiss Mice",2025,2025-12-25,21,S5,,journal-article,1,Damilare Alabi Akanbi,Damilare Alabi Akanbi,https://doi.org/10.1002/alz70859_096958,yes,open/full
10.1002/alz70859_099689,Neuroprotective effect of extracellular vesicles of human glial progenitor cells mediated by activation of PI3K‐AKT signaling pathway,2025,2025-12-25,21,S5,,journal-article,5,Margarita Shedenkova,Dmitry Goldshtein,https://doi.org/10.1002/alz70859_099689,yes,open/full
10.1002/alz70858_098678,Feasibility of Identifying Aerobic‐Fitness Responses to Aerobic Exercise in Alzheimer's Disease: The FIT‐AD SMART Trial,2025,2025-12-24,21,S4,,journal-article,8,Fang Yu,David W. Coon,https://doi.org/10.1002/alz70858_098678,yes,open/full
10.1002/alz70858_102627,Inclusive Art Programs for Dementia Families: National Taiwan Museum of Fine Arts,2025,2025-12-26,21,S4,,journal-article,1,Tsuann Kuo,Tsuann Kuo,https://doi.org/10.1002/alz70858_102627,yes,open/full
10.1002/alz70857_104681,"Identification of Optimal Cutoff Scores for the Quick Dementia Rating Scale as a Brief, Self‐Administered Alternative to the Clinical Dementia Rating Scale",2025,2025-12-25,21,S3,,journal-article,7,Alexandra J. Weigand,Katherine L. Possin,https://doi.org/10.1002/alz70857_104681,yes,open/full
10.1002/alz70858_101635,Effect of an IT‐based social care intervention for dementia caregivers on unmet resource needs,2025,2025-12-25,21,S4,,journal-article,8,Soo Borson,Stacy Tessler Lindau,https://doi.org/10.1002/alz70858_101635,yes,open/full
10.1002/alz70858_103263,Impact and Perceived Value of iGeriCare e‐Learning Among Dementia Care Partners and Others: Evaluation Using the IAM4all Questionnaire,2025,2025-12-24,21,S4,,journal-article,7,Anthony J. Levinson,Richard Sztramko,https://doi.org/10.1002/alz70858_103263,yes,open/full
10.1002/alz70857_107575,The association of neighborhood deprivation with sleepiness among cognitively normal older adults with and without subjective cognitive decline,2025,2025-12-25,21,S3,,journal-article,2,Mark A Bernard,Arjun V. Masurkar,https://doi.org/10.1002/alz70857_107575,yes,open/full
10.1002/alz70858_106330,Identifying psychological distress in dementia caregivers: unmet needs and the urgent call for support,2025,2025-12-26,21,S4,,journal-article,8,Cristina Festari,Orazio Zanetti,https://doi.org/10.1002/alz70858_106330,yes,open/full
10.1002/alz70857_105739,Exploring the Influence of SSDOH and Self‐Identified Race on Resilience and Vulnerability using Machine Learning for NACC UDS,2025,2025-12-25,21,S3,,journal-article,7,Emma P Fischer,David A. Wolk,https://doi.org/10.1002/alz70857_105739,yes,open/full
10.1002/alz70861_108630,Harmonization Remains Unresolved: The Case of White Matter Hyperintensity Using ComBat And Deming Regression,2025,2025-12-23,21,S7,,journal-article,10,Calvin D. Reyes,Prashanthi Vemuri,https://doi.org/10.1002/alz70861_108630,yes,open/full
10.1002/alz.70990,White matter hyperintensity modulates the amyloid‐tau‐cognition association and anti‐amyloid treatment efficacy in asymptomatic older adults,2025,2025-12-09,21,12,,journal-article,8,Zixuan Lin,Dengrong Jiang,https://doi.org/10.1002/alz.70990,yes,open/full
10.1002/alz70855_104407,Fine‐mapping of the TMEM106B locus reveals four haplotypes that are differentially associated with risk for neurodegeneration,2025,2025-12-24,21,S1,,journal-article,13,Henne Holstege,Marc Hulsman,https://doi.org/10.1002/alz70855_104407,yes,open/full
10.1002/alz70855_096954,Hesperidin Supplementation Enhances Neuroprotection by Modulating the ERK/MAPK Pathway and Tau Immunoreactivity in an AlCl3‐Induced Cognitive Impairment Model Using Wistar Mice,2025,2025-12-23,21,S1,,journal-article,3,Rademene Oria,Cynthia N. Tangban,https://doi.org/10.1002/alz70855_096954,yes,open/full
10.1002/alz70855_100929,Sialylated Clusterin Binds CD33 to Regulate Microglial Functions in Alzheimer's Disease,2025,2025-12-23,21,S1,,journal-article,17,Kanayo Satoh,Peter St George‐Hyslop,https://doi.org/10.1002/alz70855_100929,yes,open/full
10.1002/alz70860_107507,Association of Blood‐based Biomarkers of Alzheimer's Disease with Cognition and Educational Experiences in Midlife,2025,2025-12-23,21,S6,,journal-article,7,Jennifer J. Manly,John Robert Warren,https://doi.org/10.1002/alz70860_107507,yes,open/full
10.1002/alz70857_098603,Informant Effect on Functional Activities Questionnaire scores in the National Alzheimer's Coordinating Center Uniform Data Set,2025,2025-12-24,21,S3,,journal-article,4,Juan‐Camilo Vargas‐González,Carmela Tartaglia,https://doi.org/10.1002/alz70857_098603,yes,open/full
10.1002/alz70857_097778,The Role of White Matter Disease in Impaired Insight Among Individuals with Cognitive Impairment: Exploring Subtypes and Cognitive Pathways,2025,2025-12-24,21,S3,,journal-article,7,Chin Yee Cheong,Philip Lin Kiat Yap,https://doi.org/10.1002/alz70857_097778,yes,open/full
10.1002/alz70857_105056,Task Order Moderates the Effects of APOE Genotype Awareness on Digit Span Performance in Cognitively Unimpaired Older Adults,2025,2025-12-25,21,S3,,journal-article,6,Meenakshi Menon,Sarah Barber,https://doi.org/10.1002/alz70857_105056,yes,open/full
10.1002/alz70857_100767,Early Cognitive Dispersion and Risk of Cognitive Impairment: Insights from the ELSA‐Brasil Study,2025,2025-12-25,21,S3,,journal-article,4,Laiss Bertola,Claudia Kimie Suemoto,https://doi.org/10.1002/alz70857_100767,yes,open/full
10.1002/alz70857_106687,"Baseline amyloid spatial extent in combination with tau burden captures cognitive decline, measured digital clock drawing test and PACC5, in preclinical Alzheimer's disease",2025,2025-12-26,21,S3,,journal-article,15,Jackson C Thompson,Keith A. Johnson,https://doi.org/10.1002/alz70857_106687,yes,open/full
10.1002/alz70859_096004,Discovery of small molecule candidate therapeutics against neuroimmune targets in Alzheimer’s disease,2025,2025-12-23,21,S5,,journal-article,4,Linda Jo Van Eldik,D. Martin Watterson,https://doi.org/10.1002/alz70859_096004,yes,open/full
10.1002/alz70857_103530,Socio‐Structural Phenotypes and their Impact on Cognition in a Cohort of Hispanic/Latina/Latino Immigrants,2025,2025-12-25,21,S3,,journal-article,6,Lauren G Santos,Franchesca Arias,https://doi.org/10.1002/alz70857_103530,yes,open/full
10.1002/alz70858_105254,"Musical Mindset: Within‐Person Links among Social Wellbeing, Depressive Symptoms and Cognition for Persons with Alzheimer's Disease",2025,2025-12-26,21,S4,,journal-article,6,Samantha Gwendolyn Coleborn,Stuart MacDonald,https://doi.org/10.1002/alz70858_105254,yes,open/full
10.1002/alz70859_102913,Preclinical development of MK‐2214 a novel antibody targeting pS413 tau for the treatment of Alzheimer’s Disease,2025,2025-12-25,21,S5,,journal-article,17,Jonathan A Sugam,Jason M. Uslaner,https://doi.org/10.1002/alz70859_102913,yes,open/full
10.1002/alz70859_100859,W2A‐28: a novel benzamide‐based dual modulator of class I HDACs and Wnt/ß‐catenin signaling for the treatment of Alzheimer's disease,2025,2025-12-25,21,S5,,journal-article,6,Wenyan Lu,Yonghe Li,https://doi.org/10.1002/alz70859_100859,yes,open/full
10.1002/alz70858_106985,"Engaging people living with dementia and care partners in the design, decision‐making, and activities of a national knowledge hub to support community‐based dementia initiatives: The Canadian Dementia Learning and Resource Network (CDLRN)",2025,2025-12-25,21,S4,,journal-article,5,Laura E. Middleton,Carrie A McAiney,https://doi.org/10.1002/alz70858_106985,yes,open/full
10.1002/alz70859_098665,Predicting differential effects of sex on therapeutic benefit and limitations in Alzheimer’s disease drug development using animal models,2025,2025-12-25,21,S5,,journal-article,1,Stacey J Sukoff Rizzo,Stacey J Sukoff Rizzo,https://doi.org/10.1002/alz70859_098665,yes,open/full
10.1002/alz70859_100004,Capturing cognitive efficacy in Alzheimer's disease clinical trials. A review of the last 25 years.,2025,2025-12-25,21,S5,,journal-article,1,John E Harrison,John E Harrison,https://doi.org/10.1002/alz70859_100004,yes,open/full
10.1002/alz70859_103170,Effect of a Novel Adenosine A2a Receptor Antagonist MB204 on Tau Hyperhosphorylation In Vivo,2025,2025-12-25,21,S5,,journal-article,5,Mark Stephen Williams,Emmanuel Planel,https://doi.org/10.1002/alz70859_103170,yes,open/full
10.1002/alz70858_107429,"Age is not just a number to say 'it's early‐onset dementia' in workplace settings: A Scoping Review of Misinterpretation, Managerial Knowledge, and Organizational Responses",2025,2025-12-25,21,S4,,journal-article,2,Shruti Jindal,Mohammad Hamiduzzaman,https://doi.org/10.1002/alz70858_107429,yes,open/full
10.1002/alz70858_106211,Modifiable risk factors of dementia in Successful Aging: an ELSI‐Brazil study,2025,2025-12-26,21,S4,,journal-article,6,Rhaná Carolina Santos,Wyllians Vendramini Borelli,https://doi.org/10.1002/alz70858_106211,yes,open/full
10.1002/alz70858_097670,A Vision Transformer Approach for Fully Automated and Scalable Dementia Screening using Clock Drawing Test Images,2025,2025-12-24,21,S4,,journal-article,10,Michael B Bone,Bradley R Buchsbaum,https://doi.org/10.1002/alz70858_097670,yes,open/full
10.1002/alz70858_098408,"Feasibility of a pragmatic clinical trial model in Lewy body disease and its effects on recruitment, retention, and diversity of study participants",2025,2025-12-24,21,S4,,journal-article,9,Sarah Horn,Sudha Seshadri,https://doi.org/10.1002/alz70858_098408,yes,open/full
10.1002/alz70859_100107,Analysis of reasons for screen failure by participant race in the Phase 2 Auτonomy study in early Alzheimer's disease,2025,2025-12-25,21,S5,,journal-article,9,Martine Meyer,Janice Wong,https://doi.org/10.1002/alz70859_100107,yes,open/full
10.1002/alz70857_105941,Long COVID and Low Education: Neuropsychological Findings from the Brazilian NeuroCovid Cohort,2025,2025-12-24,21,S3,,journal-article,23,Joana Emilia Senger,Eduardo R. Zimmer,https://doi.org/10.1002/alz70857_105941,yes,open/full
10.1002/alz70859_103831,The AD Biological Domains and Subdomains Expand the Multiomic Mapping into Data‐Driven Disease Endophenotypic Areas,2025,2025-12-25,21,S5,,journal-article,9,Jesse C Wiley,Karina Leal,https://doi.org/10.1002/alz70859_103831,yes,open/full
10.1002/alz70858_103708,From Policy to Practice: Bridging Sectors by Integrating Community Health and Collaborative Approaches to Enhance Neurocognitive Disorder Care,2025,2025-12-26,21,S4,,journal-article,7,Marie Christine Le Bourdais,Guy Lacombe,https://doi.org/10.1002/alz70858_103708,yes,open/full
10.1002/alz70857_102118,"The Relationship Between Amyloid Burden, Cognition and Neuropsychiatric Symptoms in Individuals with Amnestic Cognitive Decline",2025,2025-12-25,21,S3,,journal-article,7,Alia Alokley,Carmela Tartaglia,https://doi.org/10.1002/alz70857_102118,yes,open/full
10.1002/alz70857_103624,Underdiagnosis and Ethnic Differences in Community‐Based Brain Health Screening,2025,2025-12-25,21,S3,,journal-article,8,Rafi Haddad,David Tanne,https://doi.org/10.1002/alz70857_103624,yes,open/full
10.1002/alz70858_098598,Culturally inclusive aging‐in‐place care preferences for persons living with dementia and their care partners,2025,2025-12-25,21,S4,,journal-article,1,Janet L. MacNeil Vroomen,Janet L. MacNeil Vroomen,https://doi.org/10.1002/alz70858_098598,yes,open/full
10.1002/alz70858_101127,Co‐creating an Outcome Measure for Social Robots in Dementia Care,2025,2025-12-25,21,S4,,journal-article,3,Susanna E. Martin,Julie M. Robillard,https://doi.org/10.1002/alz70858_101127,yes,open/full
10.1002/alz70858_105342,Ageism in a Latin American Cohort: The Role of Cognition and Gender,2025,2025-12-26,21,S4,,journal-article,6,Micaela Maria Arruabarrena,Luc¡a Crivelli,https://doi.org/10.1002/alz70858_105342,yes,open/full
10.1002/alz70857_104559,A Case of Early‐Onset Alzheimer's Disease in Colombia: Clinical and Genetic Insights,2025,2025-12-24,21,S3,,journal-article,6,Lina Maria Zapata‐Restrepo,Kenneth S. Kosik,https://doi.org/10.1002/alz70857_104559,yes,open/full
10.1002/alz70857_105637,Use of Potentially Inappropriate Medications for People with Diabetes as a Confounding Factor in Alzheimer's Diagnosis: An Analysis Using the ADNI Database,2025,2025-12-25,21,S3,,journal-article,6,Taiane Santos Garcia,Agnes Nogueira Gossenheimer,https://doi.org/10.1002/alz70857_105637,yes,open/full
10.1002/alz70857_106419,Word and Pseudoword Dictation Impairment in Patients with Primary Progressive Aphasia,2025,2025-12-26,21,S3,,journal-article,8,Cecilia Coelho Nogueira,Thais Helena Machado,https://doi.org/10.1002/alz70857_106419,yes,open/full
10.1002/alz70858_101108,Evaluating Factors that Increase Research Study Matriculation,2025,2025-12-25,21,S4,,journal-article,13,Reginald Wilburn,Annalise Rahman‐Filipiak,https://doi.org/10.1002/alz70858_101108,yes,open/full
10.1002/alz70857_098767,Differentiating Behavioral and Cognitive Symptoms Across Neurodegenerative and Traumatic Etiologies of Frontal Lobe Syndrome,2025,2025-12-24,21,S3,,journal-article,4,Setareh Rassa,Maryam Noroozian,https://doi.org/10.1002/alz70857_098767,yes,open/full
10.1002/alz70857_098534,Leveraging Digital Speech Features for Early Identification of Alzheimer's Disease: Associations with structural and functional brain changes over time,2025,2025-12-24,21,S3,,journal-article,22,Qingyue Li,Stefan Teipel,https://doi.org/10.1002/alz70857_098534,yes,open/full
10.1002/alz70857_105031,AD biomarkers in cognitive pre‐frailty: Preliminar results from the CompAS,2025,2025-12-24,21,S3,,journal-article,8,David Facal,Arturo X. Pereiro Rozas,https://doi.org/10.1002/alz70857_105031,yes,open/full
10.1002/alz70858_103347,Social and economic vulnerability in metropolitan areas with limited access to infusion centers in the US,2025,2025-12-26,21,S4,,journal-article,3,Shardae Showell,Lauren Powell,https://doi.org/10.1002/alz70858_103347,yes,open/full
10.1002/alz70858_101153,The Mobile Alzheimer's Disease Research Evaluation (MADRE) Model to Engage Understudied Communities,2025,2025-12-25,21,S4,,journal-article,1,Rosie E Curiel Cid,Rosie E Curiel Cid,https://doi.org/10.1002/alz70858_101153,yes,open/full
10.1002/alz70858_101689,Understanding Co‐Occurring Comorbidities in Dementia Care: An Exploratory Analysis,2025,2025-12-25,21,S4,,journal-article,4,Yuchen Zhang,Theresa A. Koleck,https://doi.org/10.1002/alz70858_101689,yes,open/full
10.1002/alz70857_106948,The Prevalence of Neuropsychiatric Symptoms in Alzheimer's Disease: An Updated Systematic Review and Meta‐Analysis,2025,2025-12-25,21,S3,,journal-article,7,Arkansh Sharma,Vinay Suresh,https://doi.org/10.1002/alz70857_106948,yes,open/full
10.1002/alz70858_107190,Addressing Pain in Individuals with Neurocognitive Disorders Matters: A Literature Review,2025,2025-12-26,21,S4,,journal-article,1,Vanessa Jeune,Vanessa Jeune,https://doi.org/10.1002/alz70858_107190,yes,open/full
10.1002/alz70857_102769,Judgment Line Orientation Test: a proposal for an abbreviated version for the Brazilian population,2025,2025-12-24,21,S3,,journal-article,4,Ana Beatriz Silva,Vitor Tumas,https://doi.org/10.1002/alz70857_102769,yes,open/full
10.1002/alz70858_103604,VRx@Home: A virtual reality at‐home intervention for persons living with dementia and their family caregivers,2025,2025-12-26,21,S4,,journal-article,7,Raheleh Saryazdi,Jennifer L. Campos,https://doi.org/10.1002/alz70858_103604,yes,open/full
10.1002/alz70856_104777,Developing a Novel Reference Region for PI‐2620‐PET Imaging to Facilitate Assessment of 4‐Repeat Tauopathies,2025,2026-01-07,21,S2,,journal-article,20,Lukas Frontzkowski,Nicolai Franzmeier,https://doi.org/10.1002/alz70856_104777,yes,open/full
10.1002/alz70863_110456,A Cross‐sectional observational study on YouTube as an educational resource Evaluating the quality and reliability of videos for family caregivers of persons living with Alzheimer disease dementia,2025,2025-12-23,21,S9,,journal-article,1,Lindt Ongkingco Alba,Lindt Ongkingco Alba,https://doi.org/10.1002/alz70863_110456,yes,open/full
10.1002/alz70861_108902,STEM Neurology &amp; Neuropsychological Research Group Egypt (SNRGE): Localizing Alzheimer's Research in Egypt,2025,2025-12-23,21,S7,,journal-article,3,Mohamed Khaled Ali Mohamed Ali Zid,Mohamed Hosni Kamel Elkellawi,https://doi.org/10.1002/alz70861_108902,yes,open/full
10.1002/alz70862_110146,Multiplexed pathological markers of white matter hyperintensities show greater vascular and inflammatory injury than neuronal damage,2025,2025-12-23,21,S8,,journal-article,4,Swati Rane Levendovszky,C. Dirk Keene,https://doi.org/10.1002/alz70862_110146,yes,open/full
10.1002/alz70862_110035,Genetic and Causal Insights Into White Matter Hyperintensities Across the Brain‐Body Axis,2025,2025-12-23,21,S8,,journal-article,11,Manpreet Singh,AmanPreet Badhwar,https://doi.org/10.1002/alz70862_110035,yes,open/full
10.1002/alz70862_109733,Impact of Atherosclerosis Comorbidity on Cortical Microstructure in Alzheimer's Disease Using Diffusion MRI: Evidence from an Autopsy‐Confirmed Cohort,2025,2025-12-23,21,S8,,journal-article,5,Mario Torso,Steven A Chance,https://doi.org/10.1002/alz70862_109733,yes,open/full
10.1002/alz70862_109933,Connector Hubs Accelerate the Spread of Tau Pathology in Alzheimer's Disease,2025,2025-12-23,21,S8,,journal-article,14,Fabian Hirsch,Nicolai Franzmeier,https://doi.org/10.1002/alz70862_109933,yes,open/full
10.1002/alz70861_108885,Impact of AD Co‐Pathology on Response to Neflamapimod (p38α Kinase Inhibitor) in Patients with Dementia with Lewy Bodies,2025,2025-12-23,21,S7,,journal-article,3,John J Alam,Charlotte E. Teunissen,https://doi.org/10.1002/alz70861_108885,yes,open/full
10.1002/alz70862_110066,Impact of Medication Use on [18F]MK6240 and [18F]Flortaucipir Uptake in Alzheimer's disease,2025,2025-12-23,21,S8,,journal-article,26,Rayan Mroué,Tharick A Pascoal,https://doi.org/10.1002/alz70862_110066,yes,open/full
10.1002/alz70862_109795,Whole‐brain cell‐cell interaction patterns explain tissue damage in several neurodegenerative conditions,2025,2025-12-23,21,S8,,journal-article,6,Veronika Pak,Yasser Iturria Medina,https://doi.org/10.1002/alz70862_109795,yes,open/full
10.1002/alz70862_110308,White Matter Hyperintensities on Brain MRI are Related to Brain Atrophy and Accelerated Brain Age,2025,2025-12-23,21,S8,,journal-article,14,Somayeh Meysami,Sam Hashemi,https://doi.org/10.1002/alz70862_110308,yes,open/full
10.1002/alz70862_109745,Mapping tau spread to long‐range functional and structural connections along the major axes of brain organization,2025,2025-12-23,21,S8,,journal-article,17,Jazlynn Xiu Min Tan,Julie Ottoy,https://doi.org/10.1002/alz70862_109745,yes,open/full
10.1002/alz70861_108274,Insular Cortical Thickness Distinguishes Subjective Cognitive Decline from Normal Cognitive Aging,2025,2025-12-23,21,S7,,journal-article,6,Helen Miriam Musulan,Linda Mah,https://doi.org/10.1002/alz70861_108274,yes,open/full
10.1002/alz70861_108994,GDF15 protein as a complementary pathology biomarker of Alzheimer's Disease,2025,2025-12-23,21,S7,,journal-article,4,Rodrigo Sebben Paes,Eduardo R. Zimmer,https://doi.org/10.1002/alz70861_108994,yes,open/full
10.1002/alz70861_108208,Microstructural Integrity of the Hypothalamus and Amygdala Relates to Distinct Components of Frailty,2025,2025-12-23,21,S7,,journal-article,11,Katherine Wang,Sandra Aleksic,https://doi.org/10.1002/alz70861_108208,yes,open/full
10.1002/alz70861_108386,"MINDFuL: a Multi‐center, Randomized, Double‐blind, Placebo‐controlled Phase 2 Clinical Trial of XPro1595 for Patients with Early Alzheimer's Disease and Biomarkers of Inflammation",2025,2025-12-23,21,S7,,journal-article,13,Judy Jaeger,CJ Barnum,https://doi.org/10.1002/alz70861_108386,yes,open/full
10.1002/alz70861_108625,Multimodal Interpretable Transformer for AD,2025,2025-12-23,21,S7,,journal-article,7,Paola Ruiz Puentes,Ram Mukunda,https://doi.org/10.1002/alz70861_108625,yes,open/full
10.1002/alz70862_110117,Lower resting‐state phasic locus coeruleus activity is associated with cortical tau accumulation and cognitive decline in preclinical Alzheimer’s disease,2025,2025-12-23,21,S8,,journal-article,8,Prokopis C. Prokopiou,Heidi I.L. Jacobs,https://doi.org/10.1002/alz70862_110117,yes,open/full
10.1002/alz70862_110229,Sex differences in tau and synaptic pathologies in a humanized MAPT mouse model revealed by PET imaging,2025,2025-12-23,21,S8,,journal-article,8,Christopher D Morrone,Neil Vasdev,https://doi.org/10.1002/alz70862_110229,yes,open/full
10.1002/alz70861_108396,Memory function combined with grip strength predicts cognitive decline among older Japanese men: A prospective study,2025,2025-12-23,21,S7,,journal-article,2,Lihui Tu,Yasuo Kuniyoshi,https://doi.org/10.1002/alz70861_108396,yes,open/full
10.1002/alz70861_108264,"Cognitive Reserve Indicators Among Older Adults Living in Urban and Rural Areas of Jalisco, Mexico",2025,2025-12-23,21,S7,,journal-article,3,Melina Rodríguez Díaz,Alessandra C Díaz,https://doi.org/10.1002/alz70861_108264,yes,open/full
10.1002/alz70861_108149,The Space Between: Exploring Perivascular Pathways of Alzheimer’s Disease Risk Detection,2025,2025-12-23,21,S7,,journal-article,9,Lauren Abigail Houchin,Michael A Yassa,https://doi.org/10.1002/alz70861_108149,yes,open/full
10.1002/alz70861_108442,Flexible Multimodal Fusion of Neuroimaging Modalities for Alzheimer's Disease Progression Prediction,2025,2025-12-23,21,S7,,journal-article,4,Benjamin Burns,Xia Ning,https://doi.org/10.1002/alz70861_108442,yes,open/full
10.1002/alz70861_108331,"GABriella, a Phase 2a study investigating the gamma‐secretase modulator RG6289 in individuals at risk for and at the prodromal stage of Alzheimer’s disease: baseline characteristics of the recruited participants",2025,2025-12-23,21,S7,,journal-article,17,Rosanna Tortelli,Irene Gerlach,https://doi.org/10.1002/alz70861_108331,yes,open/full
10.1002/alz70860_098660,Variations in the Gut Bacteriome and Virome Associated with Cognitive Function in Puerto Rican Adults,2025,2025-12-23,21,S6,,journal-article,9,Deepika Dinesh,Natalia Palacios,https://doi.org/10.1002/alz70860_098660,yes,open/full
10.1002/alz70860_103568,Preliminary Findings from a 12‐Week multidomain app‐based Intervention to enhance cognitive Function in Dementia Patients: Results from the MEMODIO_APP@CARE Randomized Control Trial,2025,2025-12-23,21,S6,,journal-article,8,Gereon Nelles,Maria Cristina Polidori,https://doi.org/10.1002/alz70860_103568,yes,open/full
10.1002/alz70860_103939,Age at menopause and cognition in later life – a cross‐nation comparison study between China and India,2025,2025-12-23,21,S6,,journal-article,1,Muqi Guo,Muqi Guo,https://doi.org/10.1002/alz70860_103939,yes,open/full
10.1002/alz70860_103350,A Randomized Study of a Government Cash Supplement on Cognitive Function among Adults in Malawi,2025,2025-12-23,21,S6,,journal-article,9,Allison E Aiello,Sudhanshu Handa,https://doi.org/10.1002/alz70860_103350,yes,open/full
10.1002/alz70860_099059,Association Between Conicity Index and Cognitive Trajectories: Evidence From Two Ethnically Distinct Longitudinal Cohorts,2025,2025-12-23,21,S6,,journal-article,3,Kang Huo,Qiumin Qu,https://doi.org/10.1002/alz70860_099059,yes,open/full
10.1002/alz70860_098552,Brain Health Promotion in the LMIC Context: Innovative Approach of the Africa‐FINGERS Program,2025,2025-12-23,21,S6,,journal-article,3,Chinedu T Udeh‐Momoh,,https://doi.org/10.1002/alz70860_098552,yes,open/full
10.1002/alz70860_107596,A pilot study to examine the association between immigration experience and health profiles in older Chinese Americans,2025,2025-12-23,21,S6,,journal-article,14,Shreya Upendra,Clara Li,https://doi.org/10.1002/alz70860_107596,yes,open/full
10.1002/alz70860_103422,Diagnosis of Frontotemporal Dementia is Often in Non‐Specialist Settings and Complicated by Non‐FTD Dementia and Psychiatric Diagnoses: Patient and Provider Findings from Analysis of a Large US Real‐World Dataset,2025,2025-12-23,21,S6,,journal-article,4,Jane YC Chan,David L Cooper,https://doi.org/10.1002/alz70860_103422,yes,open/full
10.1002/alz70860_097858,How well is messaging about the importance of vaccination for people living with dementia being communicated? A jurisdictional scan of National Immunization Technical Advisory Groups and dementia advocacy organizations,2025,2025-12-23,21,S6,,journal-article,2,Melissa K. Andrew,Shanna Claire Trenaman,https://doi.org/10.1002/alz70860_097858,yes,open/full
10.1002/alz70860_104040,Vascular risk and cognitive trajectories in cognitively normal older adults: A Bayesian approach,2025,2025-12-23,21,S6,,journal-article,6,Meghan H Lewis,Jodi D. Edwards,https://doi.org/10.1002/alz70860_104040,yes,open/full
10.1002/alz70860_105744,"Sleep, circadian rhythms, and cognitive frailty in older Chinese immigrants (ROOTS Study)",2025,2025-12-23,21,S6,,journal-article,5,Ruixue Cai,Peng Li,https://doi.org/10.1002/alz70860_105744,yes,open/full
10.1002/alz70860_107164,Family history of older adults with Alzheimer's Disease by gender features in a Chinese community setting,2025,2025-12-23,21,S6,,journal-article,6,Zhaohua Huo,Linda Lam,https://doi.org/10.1002/alz70860_107164,yes,open/full
10.1002/alz70860_100502,Health Utilities in Alzheimer's Disease: A Survey of US Patients and Caregivers,2025,2025-12-23,21,S6,,journal-article,7,Pei‐Jung Lin,Joshua T Cohen,https://doi.org/10.1002/alz70860_100502,yes,open/full
